Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
11/04/2024;1000;25,9;26,1;25,9;91.0;91.0;90.0;24,2;24,4;24,2;1004,9;1004,9;1004,3;0,6;62.0;2,1;0,3;0
11/04/2024;1100;26,4;26,4;25,8;89.0;91.0;89.0;24,5;24,5;24,2;1005,7;1005,7;1004,9;1,4;41.0;2,4;129,4;0
11/04/2024;1200;28,8;28,8;26,4;76.0;89.0;76.0;24,2;25,1;24;1006,6;1006,6;1005,7;1,7;56.0;3,4;1004,9;0
11/04/2024;1300;29,4;29,6;28,1;71.0;78.0;71.0;23,5;24,6;23,5;1007,5;1007,5;1006,6;2,8;37.0;5,8;1194,7;0
11/04/2024;1400;30,8;30,8;29;69.0;73.0;68.0;24,4;24,4;23,2;1007,5;1007,7;1007,5;2,6;44.0;6;1896,9;0
11/04/2024;1500;31;32,1;30,3;60.0;69.0;60.0;22,5;24,3;22,5;1007,1;1007,6;1007,1;2,1;46.0;5,4;2674,8;0
11/04/2024;1600;32,2;32,6;30,6;58.0;65.0;56.0;22,8;23,7;22,1;1006,1;1007,1;1006,1;3,1;47.0;5,6;2591,9;0
11/04/2024;1700;31;32,9;30,9;60.0;61.0;54.0;22,3;23,5;21,7;1005,1;1006,1;1005;3,3;52.0;6,1;2455,5;0
11/04/2024;1800;31,6;32,3;30,8;60.0;62.0;56.0;22,9;23,3;21,8;1003,8;1005,1;1003,8;1,8;51.0;5,9;2232,9;0
11/04/2024;1900;29,3;31,6;28,9;76.0;76.0;59.0;24,5;24,6;22,1;1003,4;1004,1;1003,4;1,8;198.0;4,7;847,5;0
11/04/2024;2000;28,4;29,4;28,1;79.0;79.0;73.0;24,5;24,5;23,8;1003;1003,4;1003;1,2;202.0;4,5;674,1;0
11/04/2024;2100;27,7;28,5;27,7;78.0;80.0;77.0;23,6;24,4;23,6;1002,5;1003,2;1002,5;0,8;203.0;2,9;411,7;0
11/04/2024;2200;27,3;28;27,3;81.0;81.0;78.0;23,6;24;23,4;1003,6;1003,6;1002,5;1;232.0;2,8;175;0
11/04/2024;2300;27;27,3;26,9;82.0;82.0;81.0;23,6;23,8;23,5;1004,8;1004,8;1003,6;0,9;212.0;3;0,6;0
12/04/2024;700;24,5;26,2;24;95.0;95.0;90.0;23,6;24,4;22,8;1006,7;1006,8;1006;2,2;293.0;11,7;1,7;63,2
12/04/2024;800;24,2;24,6;23,8;95.0;95.0;95.0;23,3;23,7;22,9;1007,2;1007,3;1006,7;1,5;327.0;6,2;0,7;4,6
12/04/2024;900;23,8;24,2;23,7;95.0;95.0;95.0;23;23,3;22,9;1007,4;1007,5;1007,2;1,6;9.0;3,6;0,2;5,2
12/04/2024;1100;23,4;23,6;23,4;95.0;95.0;95.0;22,6;22,7;22,6;1008,4;1008,5;1008,2;0,2;354.0;1,5;8,9;5
12/04/2024;1200;24;24;23,4;95.0;95.0;95.0;23,2;23,2;22,6;1009,3;1009,3;1008,4;0,2;327.0;1,5;68,6;1,8
12/04/2024;1300;24,3;24,5;24;94.0;95.0;94.0;23,3;23,6;23,2;1010,1;1010,3;1009,3;1,1;74.0;2;161,1;0,6
12/04/2024;1400;24,7;24,8;24,2;93.0;94.0;93.0;23,4;23,6;23,2;1009,9;1010,2;1009,9;1,3;76.0;2,1;374,3;1,6
12/04/2024;1500;25,3;25,3;24,6;91.0;93.0;91.0;23,7;24;23,3;1008,8;1009,9;1008,8;0,2;188.0;2,3;466,5;0
12/04/2024;1600;26,4;26,5;25,3;84.0;91.0;83.0;23,4;23,9;23,3;1007,5;1008,8;1007,5;0,7;269.0;2,1;837,4;0
12/04/2024;1700;27,7;27,8;26,4;78.0;84.0;78.0;23,5;24,2;23;1006,4;1007,5;1006,4;2,4;243.0;4,1;1919;0
12/04/2024;1800;29,1;29,4;27,5;72.0;80.0;71.0;23,5;24,5;23;1005,7;1006,4;1005,7;1,6;238.0;4,1;2818,6;0
12/04/2024;1900;28,9;29,3;28,2;73.0;75.0;70.0;23,6;23,9;22,9;1004,4;1005,7;1004,4;1,7;259.0;3,6;2519,9;0
12/04/2024;2000;29;29,9;28,7;68.0;73.0;65.0;22,5;23,6;22,1;1004,1;1004,4;1004;1,7;274.0;3,2;1703,9;0
12/04/2024;2100;30,1;30,4;29;64.0;69.0;59.0;22,5;22,9;21,1;1004,7;1004,7;1004,1;1;247.0;3,3;1329,1;0
12/04/2024;2200;28,7;30,8;28,7;66.0;66.0;60.0;21,7;23;21,2;1005,1;1005,1;1004,7;0,3;46.0;2,4;348,1;0
12/04/2024;2300;27,7;28,7;27,7;76.0;76.0;66.0;23,1;23,3;21,7;1005,7;1005,8;1005,1;1,2;21.0;2,6;1,2;0
13/04/2024;1000;24,6;24,7;24,5;91.0;91.0;90.0;23,1;23,1;22,9;1007,7;1007,7;1007,1;1,8;60.0;3,6;0,1;0
13/04/2024;1100;25,1;25,1;24,6;89.0;91.0;89.0;23,2;23,2;23;1008,3;1008,3;1007,7;1,4;61.0;3,6;141,5;0
13/04/2024;1200;26,1;26,1;25,1;82.0;89.0;82.0;22,8;23,2;22,7;1009,3;1009,3;1008,3;1,7;66.0;4,4;547,6;0
13/04/2024;1300;27,3;27,3;26;75.0;82.0;75.0;22,6;22,8;22,3;1009,7;1009,7;1009,3;2,3;80.0;4,9;898,2;0
13/04/2024;1400;28,1;28,1;27,2;74.0;76.0;72.0;23,1;23,1;22;1009,8;1009,9;1009,7;3,7;97.0;8;1587,5;0
13/04/2024;1500;28,1;28,3;27,8;74.0;76.0;72.0;23,1;23,3;22,5;1009;1009,8;1009;3,5;75.0;8;1444,9;0
13/04/2024;1600;29;29,2;28;71.0;75.0;70.0;23,2;23,9;22,9;1007,8;1009;1007,8;3,5;82.0;6,5;1781,1;0
13/04/2024;1700;29,7;29,9;28,7;68.0;73.0;65.0;23,2;23,5;22,4;1006,6;1007,8;1006,6;3,1;52.0;6,4;2182,9;0
13/04/2024;1800;29;31,2;29;71.0;71.0;62.0;23,1;23,8;22,4;1005,9;1006,6;1005,8;3;60.0;6,5;2142,4;0
13/04/2024;1900;28,6;30,9;28,6;74.0;74.0;65.0;23,5;24;22,9;1004,7;1005,9;1004,7;3,6;110.0;6,5;1559,7;0
13/04/2024;2000;28,8;28,9;28,2;69.0;76.0;69.0;22,6;23,8;22,6;1003,6;1004,7;1003,6;3,1;62.0;7;792,4;0
13/04/2024;2100;28,7;28,9;28,5;71.0;72.0;69.0;23,1;23,2;22,4;1003,2;1003,6;1003,2;2,6;89.0;5,6;820,6;0
13/04/2024;2200;27,8;28,7;27,8;79.0;79.0;71.0;23,8;23,8;23;1003,5;1003,5;1003,2;1,9;129.0;4;317,7;0
13/04/2024;2300;27,3;27,8;27,3;81.0;81.0;79.0;23,8;24;23,8;1004;1004;1003,5;1,7;107.0;3,2;2;0
14/04/2024;1000;24,5;24,7;24,5;92.0;92.0;92.0;23,2;23,3;23,1;1004,9;1004,9;1004,4;1,3;68.0;3;0,3;0
14/04/2024;1100;25,2;25,2;24,5;91.0;92.0;91.0;23,5;23,5;23,2;1005,8;1005,8;1004,9;1,6;114.0;2,9;130,6;0
14/04/2024;1200;26,6;27,2;25,2;81.0;91.0;80.0;23;23,8;23;1006,6;1006,6;1005,8;2,4;108.0;3,8;995,6;0
14/04/2024;1300;28,1;28,7;26,6;76.0;81.0;73.0;23,4;23,7;22,9;1006,9;1006,9;1006,6;2,1;105.0;4,5;1375,5;0
14/04/2024;1400;30,1;30,2;27,8;67.0;78.0;66.0;23,3;24,2;22,5;1006,8;1007;1006,8;1,5;92.0;4;2361,8;0
14/04/2024;1500;30,5;31,2;29,8;67.0;70.0;63.0;23,8;24,7;22,3;1006,2;1006,8;1006,2;2,5;171.0;6,3;3062,5;0
14/04/2024;1600;31,1;31,6;30,5;63.0;68.0;60.0;23,1;24,4;22,4;1005,4;1006,2;1005,4;2,7;153.0;5,2;3123,2;0
14/04/2024;1700;32;32,2;31,1;60.0;63.0;58.0;23,3;23,6;22,5;1004,3;1005,4;1004,3;3,1;159.0;6,3;3192,8;0
14/04/2024;1800;32,7;32,9;31,7;54.0;62.0;54.0;22,2;23,7;22,2;1003;1004,3;1003;2,8;160.0;5,6;2949,8;0
14/04/2024;1900;32,5;33,5;32,5;45.0;56.0;44.0;19,1;22,7;18,9;1001,8;1003;1001,8;2,8;155.0;5;2461,8;0
14/04/2024;2000;32,6;33,4;32,3;50.0;51.0;44.0;20,9;21,1;18,8;1001;1001,8;1001;1,9;139.0;4,3;1760,2;0
14/04/2024;2100;31,9;32,6;31,8;52.0;54.0;50.0;20,7;21,7;20,5;1000,7;1001;1000,6;1,8;116.0;4,1;1038,5;0
14/04/2024;2200;30,8;31,9;30,8;58.0;58.0;51.0;21,6;21,7;20,6;1001,3;1001,3;1000,7;1,5;111.0;3,7;240,3;0
14/04/2024;2300;29,8;30,8;29,8;65.0;65.0;58.0;22,6;22,6;21,5;1002,4;1002,4;1001,3;1,2;115.0;3;0,2;0
15/04/2024;1000;26,2;26,6;26,2;84.0;84.0;81.0;23,3;23,3;23;1003,8;1003,8;1003,1;1,5;89.0;3,3;0,6;0
15/04/2024;1100;27,3;27,3;26,2;80.0;84.0;80.0;23,5;23,6;23,3;1004,6;1004,6;1003,8;2,3;73.0;4;197,7;0
15/04/2024;1200;29,2;29,3;27,2;70.0;80.0;70.0;23,2;23,7;23,2;1005,5;1005,5;1004,6;2,8;79.0;7,2;993,5;0
15/04/2024;1300;30;30;28,9;66.0;71.0;66.0;23;23,3;22,7;1006;1006;1005,5;3,1;69.0;7,5;1698,7;0
15/04/2024;1400;31;31,1;29,9;64.0;68.0;64.0;23,3;23,9;22,8;1006,1;1006,1;1006;3,8;102.0;7,3;2325,9;0
15/04/2024;1500;31,3;31,8;30,6;63.0;67.0;62.0;23,4;24,2;23;1005,4;1006,1;1005,4;2,5;111.0;6;2144,4;0
15/04/2024;1600;28;31,3;27,2;85.0;85.0;62.0;25,3;25,3;21,9;1004,8;1005,4;1004,8;0,8;207.0;5,7;1000,5;5,2
15/04/2024;1700;32,6;33,1;28;62.0;85.0;59.0;24,3;26;23,6;1003,3;1004,8;1003,3;0,7;345.0;4,5;2589,7;0,4
15/04/2024;1800;27,4;32,6;27,1;81.0;82.0;62.0;23,8;25,4;22;1002,2;1003,3;1002,2;2,6;42.0;7,2;1808,5;3,8
15/04/2024;1900;29,7;31,4;27,4;74.0;82.0;64.0;24,7;26;23,4;1001,1;1002,2;1001,1;2,5;94.0;5;1695,9;0
15/04/2024;2000;31,7;31,9;29,1;60.0;76.0;60.0;23,1;24,6;23;1000,6;1001,2;1000,5;1,5;127.0;4,9;1120,4;0
15/04/2024;2100;28,3;31,7;28,3;75.0;75.0;60.0;23,5;24,4;23;1001,3;1001,3;1000,3;3;77.0;5,9;601;0
15/04/2024;2200;25,7;28,3;25,4;89.0;90.0;75.0;23,8;24;23;1001,8;1001,9;1001,3;0,8;41.0;9;36,8;1,8
15/04/2024;2300;26,3;26,6;25,7;86.0;89.0;85.0;23,7;24,2;23,6;1002,4;1002,5;1001,8;1,1;83.0;3;0,3;0
16/04/2024;1000;25,6;25,6;25,5;90.0;91.0;90.0;23,9;23,9;23,8;1005;1005;1004;0,4;33.0;2,9;0,6;0
16/04/2024;1100;26,1;26,1;25,5;88.0;90.0;88.0;24;24,1;23,8;1006,1;1006,1;1005;0,1;90.0;1,2;83,6;0
16/04/2024;1200;26,9;27,2;26,1;84.0;88.0;82.0;23,9;24,3;23,7;1007,4;1007,4;1006,1;1,1;84.0;1,8;386,6;0
16/04/2024;1300;27,3;27,3;26,9;83.0;85.0;83.0;24,1;24,3;23,8;1008,1;1008,1;1007,4;0,7;73.0;2,6;502,3;0
16/04/2024;1400;29,5;29,5;27,3;72.0;83.0;72.0;24;24,5;23,6;1008,1;1008,2;1008,1;1,1;69.0;2,2;1363;0
16/04/2024;1500;29,4;29,8;28,8;71.0;76.0;70.0;23,7;24,7;23,4;1007,4;1008,1;1007,4;1,1;138.0;4,2;2013,3;0
16/04/2024;1600;31;31,2;29;66.0;74.0;66.0;24;25,1;23,4;1006,3;1007,4;1006,3;1,4;159.0;4,3;2312,1;0
16/04/2024;1700;30,6;31,5;30,6;64.0;68.0;62.0;23;24,6;22,9;1004,9;1006,3;1004,9;2,9;140.0;7;2588;0
16/04/2024;1800;30,8;31,5;30,3;65.0;67.0;61.0;23,5;23,9;23;1004,1;1004,9;1004,1;2,2;118.0;5,2;1911,5;0
16/04/2024;1900;28,5;30,9;28,4;74.0;76.0;64.0;23,4;24;23;1003,4;1004,2;1003,4;2,5;314.0;6,2;654;0,2
16/04/2024;2000;27;28,5;25,7;87.0;91.0;74.0;24,7;24,7;23,2;1003,4;1003,6;1003,2;1,8;9.0;5,1;329,3;8,6
16/04/2024;2100;27,6;27,6;26,5;84.0;89.0;84.0;24,7;24,9;24,3;1003,5;1003,5;1002,9;0,9;352.0;5,3;473,2;0,8
16/04/2024;2200;27;27,6;27;87.0;87.0;84.0;24,7;24,9;24,6;1004,1;1004,2;1003,5;0,7;246.0;2,5;85,9;0
16/04/2024;2300;26,8;27,1;26,8;87.0;88.0;87.0;24,5;24,9;24,5;1003,8;1004,1;1003,7;2,4;310.0;5,1;0,2;0
17/04/2024;1100;25,7;25,8;25,7;91.0;92.0;91.0;24,1;24,4;24,1;1006,7;1006,7;1005,9;1,8;141.0;4,3;15,8;0,6
17/04/2024;1200;26,2;26,2;25,5;89.0;91.0;89.0;24,2;24,3;24;1007,7;1007,7;1006,7;2,1;133.0;4,4;274,3;1
17/04/2024;1300;26,8;27,1;26,2;85.0;89.0;83.0;24;24,7;23,8;1008,4;1008,4;1007,6;1,8;91.0;4,3;771;0
17/04/2024;1400;27,6;27,8;26,7;77.0;85.0;77.0;23,2;24,1;23,2;1008,3;1008,5;1008,3;1,5;86.0;4,1;1088,6;0
17/04/2024;1500;29,3;30;27,6;72.0;78.0;70.0;23,8;24,5;23;1007,9;1008,4;1007,9;1,9;71.0;4,5;2410,6;0
17/04/2024;1600;30,7;31,4;28,8;70.0;74.0;65.0;24,6;25;23;1007,2;1007,9;1007,1;1,5;196.0;4,5;2766,6;0
17/04/2024;1700;30,6;30,8;29,7;64.0;72.0;64.0;22,9;24,8;22,4;1006,2;1007,2;1006,2;1,6;76.0;3,6;1778,4;0
17/04/2024;1800;30,9;31,6;30,1;60.0;67.0;60.0;22,3;24,1;22,3;1004,7;1006,2;1004,7;2,7;68.0;5,2;2683;0
17/04/2024;1900;31,1;32,5;30,4;64.0;67.0;60.0;23,6;24,7;22,5;1003,5;1004,7;1003,5;2;254.0;5,2;1876;0
17/04/2024;2000;31;31,7;30,3;63.0;66.0;62.0;23,2;24,3;22,8;1002,3;1003,5;1002,3;0,2;219.0;3,4;1105,3;0
17/04/2024;2100;29,9;31;29,8;71.0;71.0;63.0;24,1;24,1;23,1;1002;1002,3;1002;1,8;41.0;3,4;333,9;0
17/04/2024;2200;28,5;29,9;28,5;76.0;76.0;71.0;23,8;24,1;23,6;1002,4;1002,4;1002;1,9;27.0;5,2;134;0
17/04/2024;2300;27,9;28,6;27,9;78.0;78.0;76.0;23,8;24;23,7;1003,2;1003,2;1002,4;2,1;23.0;4,2;0,4;0
18/04/2024;900;24,7;26,5;24,6;94.0;94.0;88.0;23,7;24,5;23,4;1004,9;1004,9;1004,5;1,4;21.0;4,4;0,2;21
18/04/2024;1000;24,7;25;24,7;95.0;95.0;94.0;23,8;24;23,7;1005,5;1005,5;1004,7;0,7;200.0;4,3;0,8;1,4
18/04/2024;1100;24,5;24,9;23,7;95.0;95.0;94.0;23,5;24;22,8;1006,7;1006,7;1005,5;1;195.0;10;2,1;15
18/04/2024;1200;24,7;24,7;23,9;95.0;95.0;95.0;23,7;23,8;23;1007,2;1007,2;1006,7;1,8;250.0;4,7;16,9;3,4
18/04/2024;1300;24,6;24,7;24,4;94.0;95.0;94.0;23,5;23,7;23,4;1007,7;1007,7;1007,2;1,3;232.0;3,7;134,7;0,6
18/04/2024;1400;25,5;25,6;24,6;90.0;94.0;90.0;23,7;24,3;23,5;1008,4;1008,4;1007,7;1,8;236.0;3,8;507;0
18/04/2024;1500;26,7;26,8;25,5;84.0;90.0;84.0;23,8;24,4;23,6;1007,9;1008,5;1007,9;1,1;205.0;3,6;825;0
18/04/2024;1600;27,2;27,2;26,4;80.0;85.0;80.0;23,4;24,1;23,2;1007,2;1007,9;1007,2;1,3;178.0;3;847,8;0
18/04/2024;1700;27,5;28,3;27,1;80.0;81.0;77.0;23,7;24,3;23,4;1006,1;1007,2;1006;0,8;198.0;3,3;1516,7;0
18/04/2024;1800;27,5;27,7;26,9;80.0;82.0;78.0;23,6;24,1;23,2;1005,2;1006,1;1005,1;1,3;159.0;3,4;762,6;0
18/04/2024;1900;27,1;27,6;27;81.0;82.0;80.0;23,5;24,1;23,4;1004,6;1005,2;1004,5;1,1;74.0;3,1;552,3;0
18/04/2024;2000;27,1;27,5;26,7;78.0;84.0;78.0;22,9;24;22,9;1004,4;1004,7;1004,4;1,1;118.0;3,3;547,7;0
18/04/2024;2100;26,6;27,2;26,6;82.0;83.0;78.0;23,3;23,5;22,9;1004;1004,4;1004;1,9;131.0;3,4;407,9;0
18/04/2024;2200;26,2;26,7;26,2;84.0;84.0;81.0;23,3;23,5;23,1;1004,5;1004,5;1003,9;0,9;71.0;3,2;111,1;0
19/04/2024;1100;24,7;24,7;24,4;88.0;88.0;87.0;22,6;22,6;22,3;1007,5;1007,6;1006,9;1,6;63.0;3,2;98,6;0
19/04/2024;1200;26,4;26,4;24,7;83.0;88.0;83.0;23,3;23,3;22,6;1008,1;1008,1;1007,5;1,8;53.0;3,8;667,5;0
19/04/2024;1300;28;28,7;26,3;72.0;83.0;72.0;22,5;23,5;22,5;1008,7;1008,7;1008,1;1,7;49.0;5,4;1640,2;0
19/04/2024;1400;29;29,7;28;69.0;74.0;66.0;22,8;23,3;22,4;1009,1;1009,1;1008,6;0,8;221.0;3,7;2047,4;0
19/04/2024;1500;29,9;30;29;70.0;73.0;68.0;23,7;24,3;23,1;1008,5;1009,1;1008,5;1,5;244.0;3,3;2317,7;0
19/04/2024;1600;29,2;30,2;28,9;69.0;72.0;66.0;23,1;24;22,8;1007,5;1008,5;1007,5;1,5;177.0;3,3;2161,3;0
19/04/2024;1700;28,7;29,7;28,6;66.0;73.0;64.0;21,7;23,8;21,1;1006,3;1007,5;1006,3;2,5;123.0;6,5;1143,1;0
19/04/2024;1800;30;30,6;28,7;64.0;68.0;60.0;22,4;23,1;21,1;1004,6;1006,3;1004,6;0,8;164.0;4,6;1675,1;0
19/04/2024;1900;31,2;31,2;29,8;63.0;69.0;60.0;23,2;23,9;22,3;1003,6;1004,6;1003,6;0,2;210.0;2,9;1843,5;0
19/04/2024;2000;29,8;31,2;29,4;69.0;70.0;61.0;23,5;23,5;22,2;1003,3;1003,6;1003,2;1,1;228.0;2,4;840,4;0
19/04/2024;2100;29,1;29,8;29;72.0;72.0;67.0;23,5;23,7;22,8;1003,3;1003,5;1003,3;1,1;226.0;2,1;354,2;0
19/04/2024;2200;28,9;30,4;28,8;71.0;72.0;65.0;23,1;23,7;22,2;1004,4;1004,4;1003,3;0,3;274.0;1,7;216,2;0
20/04/2024;800;25,4;25,7;25,4;88.0;88.0;86.0;23,3;23,6;23,1;1005,3;1005,4;1005,2;0,6;39.0;2,1;0,1;0
20/04/2024;1100;25,4;25,4;24,9;88.0;91.0;88.0;23,2;23,4;23,1;1007,7;1007,7;1006,7;1,3;342.0;3;123,1;0
20/04/2024;1200;26,8;26,8;25,4;83.0;88.0;83.0;23,6;23,8;23,3;1008,5;1008,5;1007,7;1,9;331.0;4;627,6;0
20/04/2024;1300;27,3;28,1;26,8;79.0;83.0;77.0;23,3;24;23,3;1009,3;1009,3;1008,5;2,2;302.0;4,3;1186,3;0
20/04/2024;1400;27,7;28;27,3;76.0;80.0;76.0;23,2;24,1;23,1;1009,9;1009,9;1009,3;1,9;304.0;4,3;893,5;0
20/04/2024;1500;28,1;28,5;27,7;76.0;78.0;75.0;23,6;24,1;23,2;1009,7;1009,9;1009,6;1,5;277.0;3,3;991,4;0
20/04/2024;1600;29,1;29,2;28,1;73.0;78.0;73.0;23,8;24,3;23,5;1008,6;1009,7;1008,6;2,3;257.0;3,9;1501,8;0
20/04/2024;1700;29,4;30,1;28,9;71.0;75.0;69.0;23,6;24,3;23,4;1007,2;1008,6;1007,2;2,7;244.0;5,2;2444,9;0
20/04/2024;1800;29,3;30,4;29,3;70.0;72.0;65.0;23,4;24,2;22,4;1006;1007,2;1006;2,2;247.0;4,9;2124;0
20/04/2024;1900;28;29,4;28;76.0;78.0;71.0;23,4;24,1;23,2;1005;1006;1005;0,2;147.0;4;685,1;0,4
20/04/2024;2000;27,5;28;25,8;83.0;91.0;76.0;24,4;25,1;23,4;1003,8;1005;1003,8;1,5;8.0;4,6;576,2;6,8
20/04/2024;2100;27,8;28,2;27,5;77.0;84.0;74.0;23,3;24,4;22,8;1002,5;1003,8;1002,5;1,2;316.0;3,5;568,7;0
20/04/2024;2200;27,1;27,8;27,1;82.0;82.0;76.0;23,8;23,9;23,1;1002,9;1002,9;1002,5;1,3;340.0;3,5;132;0
20/04/2024;2300;26,8;27,1;26,7;85.0;85.0;82.0;24,1;24,1;23,8;1004;1004;1002,9;0;93.0;2,5;0,1;0
21/04/2024;1100;25,3;25,3;24,9;90.0;92.0;90.0;23,6;23,8;23,4;1007,6;1007,6;1006,6;2;15.0;3,6;32,7;0
21/04/2024;1200;25,5;25,5;25,3;90.0;90.0;90.0;23,7;23,7;23,6;1008,1;1008,2;1007,6;2,2;26.0;4,2;147,8;0
21/04/2024;1300;25,2;25,6;25,2;90.0;90.0;89.0;23,4;23,8;23,4;1008,7;1008,7;1008,1;2,8;38.0;5,3;205,4;0
21/04/2024;1400;24,8;25,2;24,8;92.0;92.0;90.0;23,5;23,5;23,2;1009,8;1009,9;1008,7;1,9;64.0;4,6;75;1,4
21/04/2024;1500;24,8;24,8;24,7;93.0;93.0;92.0;23,5;23,6;23,4;1010,4;1010,4;1009,8;1,9;122.0;3,6;126,6;3,6
21/04/2024;1600;23;24,8;23;94.0;94.0;90.0;21,9;23,5;21,9;1009,9;1010,4;1009,9;2,5;159.0;6,8;67,6;12,4
21/04/2024;1700;23,9;24;22,9;94.0;94.0;94.0;22,8;22,9;21,9;1008,2;1009,9;1008,2;0,9;200.0;5,6;310,4;15,4
21/04/2024;1800;24,6;24,7;23,9;89.0;94.0;89.0;22,7;23,1;22,6;1007;1008,2;1007;1,1;203.0;3;714,4;0,2
21/04/2024;1900;24,7;24,9;24,6;88.0;90.0;87.0;22,5;22,9;22,3;1006,8;1007;1006,7;1,4;187.0;3,8;567,9;0
21/04/2024;2000;24,6;24,8;24,6;87.0;88.0;86.0;22,3;22,7;22,2;1006,4;1006,8;1006,4;2,7;175.0;5,2;406,6;0
21/04/2024;2100;24,6;24,8;24,6;87.0;87.0;86.0;22,3;22,4;22,2;1006,1;1006,4;1006,1;1,6;144.0;4,8;284;0
21/04/2024;2200;24,4;24,6;24,4;88.0;88.0;87.0;22,3;22,4;22,1;1006;1006,2;1006;1,4;112.0;3,9;59,4;0
21/04/2024;2300;24;24,4;24;91.0;91.0;88.0;22,4;22,4;22,2;1005,4;1006;1005,4;1,2;42.0;2,8;0,1;0
22/04/2024;1000;24,2;24,4;24,2;93.0;93.0;93.0;23;23,2;23;1006,3;1006,3;1005,9;0,9;61.0;2;0,2;0
22/04/2024;1100;24,7;24,7;24,2;91.0;93.0;91.0;23,1;23,2;23;1006,9;1006,9;1006,3;1,4;73.0;2,7;125,2;0
22/04/2024;1200;25,7;25,8;24,7;84.0;91.0;84.0;22,8;23,3;22,8;1007,3;1007,3;1006,9;1,3;116.0;2,7;573,9;0
22/04/2024;1300;26,7;27;25,7;79.0;85.0;78.0;22,8;23,5;22,5;1007,9;1007,9;1007,3;2;79.0;4,3;1231,7;0
22/04/2024;1400;28,9;28,9;26,7;71.0;79.0;70.0;23,1;23,5;22,3;1007,9;1007,9;1007,8;2,4;73.0;6,4;2064,6;0
22/04/2024;1500;28,1;29,7;28,1;73.0;75.0;67.0;22,7;24,2;21,9;1007,7;1008;1007,7;2,4;143.0;6,4;2017;0
22/04/2024;1600;29,9;30,2;28;67.0;74.0;66.0;23;24,2;22,4;1006,7;1007,8;1006,7;1,7;104.0;4,7;2441,8;0
22/04/2024;1700;29,6;30,5;28,8;65.0;70.0;63.0;22,4;23,5;22,3;1005,7;1006,7;1005,7;1,9;138.0;4,8;1926,1;0
22/04/2024;1800;29,6;30,4;29,2;67.0;69.0;64.0;22,9;23,7;22,2;1005,1;1005,7;1005,1;2,2;175.0;4,7;1327,9;0
22/04/2024;1900;30,8;31,3;29,3;63.0;70.0;59.0;22,9;24,2;22;1004,1;1005,1;1004,1;1,4;173.0;3,7;1639;0
22/04/2024;2000;30,9;31,9;30,5;63.0;65.0;59.0;22,9;23,9;22;1002,8;1004,1;1002,8;1,7;231.0;3,7;1706,1;0
22/04/2024;2100;31;31,5;30,8;59.0;63.0;57.0;22;23,4;21,5;1002,4;1002,8;1002,4;0,9;185.0;3;998,5;0
22/04/2024;2200;29,5;31;29,5;60.0;61.0;57.0;20,9;22;20,7;1002,4;1002,4;1002,2;1,3;132.0;2,5;259,5;0
22/04/2024;2300;28,3;29,5;28,3;69.0;69.0;60.0;22,1;22,1;21;1002,9;1002,9;1002,3;0,4;102.0;2;0,9;0
23/04/2024;1000;25,5;25,6;25,4;90.0;90.0;89.0;23,7;23,7;23,5;1005,5;1005,5;1005;0,6;52.0;2,1;0,1;0
23/04/2024;1100;26,2;26,3;25,4;88.0;90.0;88.0;24;24,2;23,7;1006,2;1006,2;1005,5;1,4;97.0;2,1;116,2;0
23/04/2024;1200;28,5;28,5;26,2;74.0;88.0;74.0;23,4;24,6;23,1;1007,2;1007,2;1006,2;1,9;68.0;4,2;1006,9;0
23/04/2024;1300;28,7;29,2;28,4;75.0;75.0;71.0;23,7;23,8;23;1008,5;1008,5;1007,3;2,6;78.0;4,6;1226,5;0
23/04/2024;1400;29,2;29,5;28,6;73.0;75.0;71.0;23,9;24,1;23,5;1008,3;1008,6;1008,3;3,2;98.0;5,6;1456,3;0
23/04/2024;1500;29,6;30,1;29,2;70.0;73.0;69.0;23,5;24,3;23,5;1007,7;1008,3;1007,7;2,6;82.0;5,9;1849,8;0
23/04/2024;1600;25,6;29,6;25,6;87.0;88.0;70.0;23,2;24,5;23,2;1007;1007,7;1007;3,1;157.0;6,4;646,4;5
23/04/2024;1700;30,4;30,6;25,6;71.0;88.0;69.0;24,5;25,5;23,2;1006,4;1007;1006,4;2,1;151.0;6,4;1927,4;0,2
23/04/2024;1800;28,3;30,7;27,5;77.0;80.0;69.0;24;25,3;23;1005,3;1006,5;1005,3;2,2;184.0;8,1;1344;0
23/04/2024;1900;27,8;28,5;27,2;77.0;81.0;75.0;23,3;24,2;22,8;1005;1005,3;1004,8;1,8;174.0;5,6;1123;0
23/04/2024;2000;27,4;28;27,4;76.0;77.0;75.0;22,9;23,6;22,8;1004;1005;1003,7;1,5;127.0;3,5;826,7;0
23/04/2024;2100;27,2;27,8;27,2;79.0;79.0;76.0;23,2;23,6;23;1003,3;1004;1003,3;1,2;229.0;2,6;389;0
